,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
19,40.08246064186096,2.5211463892986092,0.8281083822250366,0.10912027933626213,0.1,5,linear,"{'C': 0.1, 'gamma': 5, 'kernel': 'linear'}",0.8034360788276907,0.7968671045982819,0.8175846387064174,0.8004042445679637,0.8185952501263264,0.8120262758969177,0.8191005558362809,0.8149646107178968,0.8124368048533872,0.8033367037411526,0.8098752267872316,0.007751107763678553,4,0.8105907457322552,0.8113207547169812,0.80901841868823,0.8109276729559748,0.8089061096136568,0.8096361185983828,0.8088499550763701,0.8093098994890224,0.8095906564096805,0.8106013813240497,0.8098751712604603,0.0008613187534568678
20,31.606718993186952,1.1451895841623516,1.647801899909973,0.11204182651181877,0.5,0.1,rbf,"{'C': 0.5, 'gamma': 0.1, 'kernel': 'rbf'}",0.8019201616978272,0.7968671045982819,0.8120262758969177,0.8084891359272359,0.810510358767054,0.8125315816068721,0.8044466902475998,0.8134479271991911,0.8159757330637007,0.7977755308392316,0.8073990499843913,0.0064112376155711385,42,0.8224955076370171,0.8213724168912848,0.8220462713387242,0.8237309074573226,0.8196877807726864,0.820193171608266,0.8224955076370171,0.8213824470773204,0.8203155707788197,0.8207647818518726,0.8214484363050332,0.0011914821291504917
21,76.82221236228943,4.583396414447198,0.7756890535354615,0.0837324750896987,0.5,0.1,linear,"{'C': 0.5, 'gamma': 0.1, 'kernel': 'linear'}",0.8034360788276907,0.7968671045982819,0.8175846387064174,0.8004042445679637,0.8185952501263264,0.8120262758969177,0.8191005558362809,0.8149646107178968,0.8124368048533872,0.8033367037411526,0.8098752267872316,0.007751107763678553,4,0.8105907457322552,0.8113207547169812,0.80901841868823,0.8109276729559748,0.8089061096136568,0.8096361185983828,0.8088499550763701,0.8093098994890224,0.8095906564096805,0.8106013813240497,0.8098751712604603,0.0008613187534568678
22,36.58339827060699,1.9707519749027929,1.8863264560699462,0.13440521070118805,0.5,0.25,rbf,"{'C': 0.5, 'gamma': 0.25, 'kernel': 'rbf'}",0.8024254674077818,0.7998989388580091,0.8135421930267812,0.8064679130874179,0.8125315816068721,0.8140474987367358,0.7993936331480546,0.8149646107178968,0.8124368048533872,0.7992922143579373,0.8075000855800875,0.0063439754775475345,41,0.8336141060197664,0.8347933513027853,0.8337264150943396,0.8352987421383647,0.8318171608265947,0.8315925426774483,0.83338948787062,0.8337919029704082,0.8333988432814868,0.8324442697512494,0.8333866821933065,0.0011196725429295183
23,76.47803890705109,4.4566126323409305,0.8165759563446044,0.061478513777501236,0.5,0.25,linear,"{'C': 0.5, 'gamma': 0.25, 'kernel': 'linear'}",0.8034360788276907,0.7968671045982819,0.8175846387064174,0.8004042445679637,0.8185952501263264,0.8120262758969177,0.8191005558362809,0.8149646107178968,0.8124368048533872,0.8033367037411526,0.8098752267872316,0.007751107763678553,4,0.8105907457322552,0.8113207547169812,0.80901841868823,0.8109276729559748,0.8089061096136568,0.8096361185983828,0.8088499550763701,0.8093098994890224,0.8095906564096805,0.8106013813240497,0.8098751712604603,0.0008613187534568678
24,73.53995070457458,5.735361827629694,2.347637963294983,0.11992139490930734,0.5,0.5,rbf,"{'C': 0.5, 'gamma': 0.5, 'kernel': 'rbf'}",0.7948458817584638,0.7958564931783729,0.8059626073774634,0.7928246589186457,0.8110156644770086,0.8049519959575543,0.7988883274381,0.8114256825075834,0.801314459049545,0.7947421638018201,0.8011827934464557,0.006510019932326124,46,0.8389487870619946,0.8419249775381851,0.8384433962264151,0.842374213836478,0.8382187780772686,0.8402964959568733,0.8405211141060198,0.8389578303105172,0.8391824358470437,0.8382840137009377,0.8397152042661734,0.0014244566261964577
25,76.51566915512085,4.621538918361719,0.8196070671081543,0.07759266576412331,0.5,0.5,linear,"{'C': 0.5, 'gamma': 0.5, 'kernel': 'linear'}",0.8034360788276907,0.7968671045982819,0.8175846387064174,0.8004042445679637,0.8185952501263264,0.8120262758969177,0.8191005558362809,0.8149646107178968,0.8124368048533872,0.8033367037411526,0.8098752267872316,0.007751107763678553,4,0.8105907457322552,0.8113207547169812,0.80901841868823,0.8109276729559748,0.8089061096136568,0.8096361185983828,0.8088499550763701,0.8093098994890224,0.8095906564096805,0.8106013813240497,0.8098751712604603,0.0008613187534568678
26,105.22790398597718,2.842496586565561,3.0369993448257446,0.19701170997494943,0.5,1,rbf,"{'C': 0.5, 'gamma': 1, 'kernel': 'rbf'}",0.7832238504295098,0.7786760990399192,0.7953511874684184,0.7837291561394644,0.7892875189489641,0.7892875189489641,0.787266296109146,0.7982810920121335,0.7851365015166836,0.78159757330637,0.7871836793919573,0.005780210035451976,54,0.8344564240790656,0.837151841868823,0.8329964061096137,0.8355795148247979,0.8322102425876011,0.83338948787062,0.8339510332434861,0.8328934808243024,0.8340726598910663,0.834409568195856,0.8341110659495232,0.0013600333115321806
27,71.66398298740387,2.8838304874458736,0.740777587890625,0.08339845979103654,0.5,1,linear,"{'C': 0.5, 'gamma': 1, 'kernel': 'linear'}",0.8034360788276907,0.7968671045982819,0.8175846387064174,0.8004042445679637,0.8185952501263264,0.8120262758969177,0.8191005558362809,0.8149646107178968,0.8124368048533872,0.8033367037411526,0.8098752267872316,0.007751107763678553,4,0.8105907457322552,0.8113207547169812,0.80901841868823,0.8109276729559748,0.8089061096136568,0.8096361185983828,0.8088499550763701,0.8093098994890224,0.8095906564096805,0.8106013813240497,0.8098751712604603,0.0008613187534568678
28,149.65542171001434,6.069253173345174,4.243030166625976,0.21351568129715243,0.5,5,rbf,"{'C': 0.5, 'gamma': 5, 'kernel': 'rbf'}",0.7625063163213744,0.7614957049014653,0.7766548762001011,0.7620010106114199,0.7685699848408287,0.7710965133906014,0.7695805962607377,0.775530839231547,0.7669362992922144,0.7613751263902933,0.7675747267440584,0.0054379969556716855,63,0.8036275831087152,0.8057053009883198,0.8039083557951483,0.807277628032345,0.8031783468104223,0.8046383647798742,0.8041891284815813,0.8021786737043068,0.8034140041552025,0.8049300915267561,0.8043047477382672,0.0013606381639842857
