,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
10,0.8818046569824218,0.11714402528640641,0.009971976280212402,0.0061481219809622276,1,l2,lbfgs,"{'C': 1, 'penalty': 'l2', 'solver': 'lbfgs'}",0.810510358767054,0.7993936331480546,0.8216270843860536,0.8004042445679637,0.8251642243557352,0.8155634158665993,0.82011116725619,0.8245702730030333,0.8179979777553084,0.80788675429727,0.8143229133403261,0.008927567477634695,2,0.8148023360287511,0.8157569631626236,0.8138477088948787,0.8154200359389039,0.8122192273135669,0.8138477088948787,0.8136230907457322,0.8131281936099725,0.8140266157560784,0.8150373406704475,0.8141709221015834,0.001032058556107954
11,2.0909223556518555,0.1961634795032411,0.005786752700805664,0.00198096413498663,1,l2,saga,"{'C': 1, 'penalty': 'l2', 'solver': 'saga'}",0.8079838302172815,0.7923193532086913,0.8175846387064174,0.7973724103082365,0.8185952501263264,0.8150581101566448,0.8226376958059626,0.8179979777553084,0.8119312436804853,0.8048533872598584,0.8106333897225213,0.00939680947596547,18,0.8105907457322552,0.8125561545372866,0.8099730458221024,0.8123876909254267,0.8103661275831087,0.8104222821203954,0.8092430368373764,0.8100398674827335,0.8106575327081813,0.811275197933629,0.8107511681682495,0.0009943640241960499
12,0.4140132427215576,0.07532368543924003,0.0063822269439697266,0.0012776180024743219,2,l2,liblinear,"{'C': 2, 'penalty': 'l2', 'solver': 'liblinear'}",0.8089944416371905,0.8004042445679637,0.8170793329964628,0.8009095502779181,0.82011116725619,0.8160687215765539,0.82011116725619,0.8240647118301314,0.8190091001011123,0.8099089989888777,0.8136661436488591,0.007821290699340087,7,0.8151954177897575,0.8153638814016172,0.814240790655885,0.8153077268643306,0.8133423180592992,0.8135669362084457,0.8133423180592992,0.8130158908417092,0.8129597394575776,0.8144758268291313,0.8140810846167053,0.0009122082016411697
13,0.5605082988739014,0.03307782393802632,0.005385279655456543,0.0010172858687577241,2,l2,lbfgs,"{'C': 2, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8120262758969177,0.7993936331480546,0.8206164729661445,0.8009095502779181,0.8226376958059626,0.8140474987367358,0.818089944416372,0.8230535894843276,0.8195146612740142,0.8073811931243681,0.8137670515130815,0.008242352480823034,6,0.8146900269541779,0.8158692722371967,0.8131738544474394,0.8155884995507637,0.8126684636118598,0.8142969451931716,0.8130615453728661,0.8130720422258408,0.8133527991464989,0.8141389185243416,0.8139912367264157,0.0010590812462260818
14,1.7450315237045289,0.22729300122887575,0.005385303497314453,0.0012769952033317706,2,l2,saga,"{'C': 2, 'penalty': 'l2', 'solver': 'saga'}",0.8079838302172815,0.7923193532086913,0.8175846387064174,0.7968671045982819,0.8185952501263264,0.8150581101566448,0.8226376958059626,0.8179979777553084,0.8119312436804853,0.8048533872598584,0.8105828591515258,0.009469064267316288,19,0.8105907457322552,0.8125561545372866,0.8100292003593891,0.8123876909254267,0.8104222821203954,0.8104784366576819,0.8092430368373764,0.8100398674827335,0.8106575327081813,0.811275197933629,0.8107680145294356,0.0009862377747485455
15,0.38527085781097414,0.05832583589154163,0.006284022331237793,0.0006372033791169344,5,l2,liblinear,"{'C': 5, 'penalty': 'l2', 'solver': 'liblinear'}",0.8089944416371905,0.7998989388580091,0.8175846387064174,0.8009095502779181,0.8216270843860536,0.8165740272865083,0.82011116725619,0.8240647118301314,0.8190091001011123,0.8104145601617796,0.813918822050131,0.008058712270933598,3,0.8150269541778976,0.8153077268643306,0.8143530997304582,0.81598158131177,0.8136792452830188,0.8134546271338724,0.8133423180592992,0.8132404963782357,0.8130158908417092,0.8152057948228424,0.8142607734603434,0.0009984096755440899
16,0.5655216932296753,0.03427506929669699,0.006148982048034668,0.002085783297394923,5,l2,lbfgs,"{'C': 5, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8089944416371905,0.7983830217281456,0.8216270843860536,0.7993936331480546,0.8231430015159171,0.8145528044466902,0.82011116725619,0.8260869565217391,0.8195146612740142,0.8063700707785642,0.8138176842692559,0.009466255146651227,5,0.8146900269541779,0.8153077268643306,0.8135669362084457,0.8164308176100629,0.8141284815813118,0.8125561545372866,0.8134546271338724,0.8141389185243416,0.8139704643719468,0.8151496434387108,0.8143393797224487,0.0010426600038354239
17,1.8040934562683106,0.24272811006335285,0.00528724193572998,0.0007798367191580149,5,l2,saga,"{'C': 5, 'penalty': 'l2', 'solver': 'saga'}",0.8079838302172815,0.7923193532086913,0.8175846387064174,0.7968671045982819,0.8185952501263264,0.8150581101566448,0.8226376958059626,0.8179979777553084,0.8119312436804853,0.8048533872598584,0.8105828591515258,0.009469064267316288,19,0.8105345911949685,0.8125561545372866,0.8100292003593891,0.8123876909254267,0.8105345911949685,0.8104222821203954,0.8092430368373764,0.8099837160986019,0.8107136840923129,0.8111628951653658,0.8107567842526093,0.0009845531377136974
18,0.3698105812072754,0.04697529966373729,0.006783747673034668,0.0013217261044882662,10,l2,liblinear,"{'C': 10, 'penalty': 'l2', 'solver': 'liblinear'}",0.8089944416371905,0.7988883274381,0.8175846387064174,0.8009095502779181,0.821121778676099,0.8170793329964628,0.82011116725619,0.8240647118301314,0.8190091001011123,0.8104145601617796,0.8138177609081401,0.008210291926509529,4,0.815251572327044,0.8153638814016172,0.8144654088050315,0.8160377358490566,0.8137915543575921,0.8133984725965858,0.8131176999101527,0.8133527991464989,0.8127912853051827,0.8150373406704475,0.8142607750369208,0.0010609060463238815
19,0.5717694520950317,0.037156749446321434,0.00588676929473877,0.0012983596112314884,10,l2,lbfgs,"{'C': 10, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8115209701869631,0.7988883274381,0.8216270843860536,0.8009095502779181,0.82011116725619,0.8150581101566448,0.8191005558362809,0.8240647118301314,0.8164812942366027,0.8088978766430738,0.8136659648247958,0.008129534253847676,8,0.8145777178796046,0.8157008086253369,0.8138477088948787,0.8160938903863432,0.8119946091644205,0.8144654088050315,0.8139600179694519,0.8140266157560784,0.8134089505306306,0.8142512212926049,0.8142326949304379,0.0010837695551271177
20,1.638147759437561,0.2942450895576378,0.005087995529174804,0.002460273842643263,10,l2,saga,"{'C': 10, 'penalty': 'l2', 'solver': 'saga'}",0.8079838302172815,0.7923193532086913,0.8175846387064174,0.7968671045982819,0.8185952501263264,0.8150581101566448,0.8226376958059626,0.8179979777553084,0.8119312436804853,0.8048533872598584,0.8105828591515258,0.009469064267316288,19,0.8105345911949685,0.8125561545372866,0.8100292003593891,0.8123876909254267,0.8105345911949685,0.8104222821203954,0.8092991913746631,0.8099837160986019,0.8107136840923129,0.8111628951653658,0.810762399706338,0.0009760265999104904
